ID;ENLACE PERMANENTE;NOMBRE USUARIO;@;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO;
;;;;;;;;;;;
9,31E+17;,https://twitter.com/asoartesec/status/931370345562550272;,asoartesec;,None;,2017-11-17 03:56:09+00:00;0,1;0,4;,;,#ElArteViveEnLoja;,;,b'ASOARTES se suma a la agenda de eventos del FIAVL 2017. PRONTO nuestros m\xc3\xa1s info. #ElArteViveEnLoja https://www.instagram.com/p/BblQDlJBD8w/';
;;;;;;;;;;;
9,31E+17;,https://twitter.com/cristachoinfo/status/931368131888545792;,cristachoinfo;,None;,2017-11-17 03:47:21+00:00;0,2;0,2;,@Alekso;,#FIAVL #ElArteViveEnLoja;,;",""b'\xc2\xa1Loja cultural, Loja art\xc3\xadstica! Se viene el #FIAVL, plazas, calles, teatros, se llenan de cultura y alegr\xc3\xada #ElArteViveEnLoja @Alekso'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/Rubn_Bustamante/status/931348186651865088;,Rubn_Bustamante;,None;,2017-11-17 02:28:05+00:00;0,11;0,13;,@Lenin;,#Loja #ElArteViveEnLoja #FIAVL;,;",""b'\xc2\xa1Celebramos el arte, celebramos la vida! Bienvenido a #Loja, presidente @Lenin. #ElArteViveEnLoja #FIAVL'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/ChaskiDigital/status/931345845416611840;,ChaskiDigital;,None;,2017-11-17 02:18:47+00:00;0;0;,;,#FIAVL;,;",""b'""""Zibaldone, la obra que estrena Els Comediants en en #FIAVL, re\xc3\xbane varios fragmentos de obras de la compa\xc3\xb1\xc3\xada pensadas en Loja. V\xc3\xada: HypherAlice """"'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/ChaskiDigital/status/931345843214569472;,ChaskiDigital;,None;,2017-11-17 02:18:47+00:00;0;0;,;,#FIAVL;,;",""b'""""Els Comediants sale al lobby y nos pide que nos saquemos la m\xc3\xa1scara, que vengan al teatro a divertirse. Estrenan Zibaldone en el #FIAVL. V\xc3\xada: HypherAlice """"'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/HypherAlice/status/931343994277322752;,HypherAlice;,None;,2017-11-17 02:11:26+00:00;0;0;,;,#FIAVL;,;",""b'\xc2\xabEste #FIAVL tiene historia para rato y con apoyo de este gobierno\xc2\xbb, dice el presidente Len\xc3\xadn Moreno.'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/HypherAlice/status/931342137572188162;,HypherAlice;,None;,2017-11-17 02:04:03+00:00;0,1;0;,;,#FIAVL;,;",""b'Bol\xc3\xadvar Castillo entrega las llaves de la ciudad al Presidente Lenin Moreno por su gesti\xc3\xb3n por el #FIAVL, \xc2\xabpor romper el centralismo\xc2\xbb.'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/HypherAlice/status/931341278855364610;,HypherAlice;,None;,2017-11-17 02:00:39+00:00;0,1;0,1;,;,;,;",""b'Ra\xc3\xbal P\xc3\xa9rez Torres enfatiza en que este a\xc3\xb1o hubo \xc2\xaben pocos meses\xc2\xbb logros como el seguro para artistas, fondos concursables, FIAVL.'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/HypherAlice/status/931338901624709120;,HypherAlice;,None;,2017-11-17 01:51:12+00:00;0;0;,;,#FIAVL;,;,b'\xc2\xabSigamos construyendo est\xc3\xa1 nueva leyenda en esta ciudad de leyenda\xc2\xbb. Patricio Vallejo da palabras de bienvenida en el #FIAVL';
;;;;;;;;;;;
9,31E+17;,https://twitter.com/CartonPiedraET/status/931337716733759488;,CartonPiedraET;,None;,2017-11-17 01:46:29+00:00;0,2;0,2;,@HypherAlice;,#FIAVL;,;",""b'Zibaldone, la obra que estrena Els Comediants en en #FIAVL, re\xc3\xbane varios fragmentos de obras de la compa\xc3\xb1\xc3\xada pensadas en Loja. V\xc3\xada: @HypherAlice'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/CartonPiedraET/status/931337536538140672;,CartonPiedraET;,None;,2017-11-17 01:45:46+00:00;0,1;0,1;,@HypherAlice;,#FIAVL;,;",""b'Els Comediants sale al lobby y nos pide que nos saquemos la m\xc3\xa1scara, que vengan al teatro a divertirse. Estrenan Zibaldone en el #FIAVL. V\xc3\xada: @HypherAlice'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/HypherAlice/status/931332456334049280;,HypherAlice;,None;,2017-11-17 01:25:35+00:00;0;0;,;,#FIAVL;,;",""b'Zibaldone, la obra que estrena Els Comediants en en #FIAVL re\xc3\xbane varios fragmentos de obras de la compa\xc3\xb1\xc3\xada pensadas para Loja.'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/HypherAlice/status/931325889811505152;,HypherAlice;,None;,2017-11-17 00:59:29+00:00;0;0;,;,#FIAVL;,;",""b'Els Comediants sale al lobby y nos pide que nos saquemos la m\xc3\xa1scara, que vengan al teatro a divertirse. Estrenan Zibaldone en el #FIAVL'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/HypherAlice/status/931320277866352641;,HypherAlice;,None;,2017-11-17 00:37:11+00:00;0;0,1;,;,#FIAVL;,;,b'El ministro Ra\xc3\xbal P\xc3\xa9rez Torres ser\xc3\xa1 el primero en entrar al TeatroBenjam\xc3\xadn Carri\xc3\xb3n para inaugurar el #FIAVL';
;;;;;;;;;;;
9,31E+17;,https://twitter.com/HypherAlice/status/931318603365969921;,HypherAlice;,None;,2017-11-17 00:30:32+00:00;0,2;0;,;,#Loja #FIAVL;,;,b'La escuela gastron\xc3\xb3mica de #Loja ofrece caf\xc3\xa9 con agua en cocinas de inducci\xc3\xb3n en la apertura del #FIAVL. \xc2\xbfSi calienta? pregunta la gente.';
;;;;;;;;;;;
9,31E+17;,https://twitter.com/CronicaLoja/status/931265167676997632;,CronicaLoja;,None;,2017-11-16 20:58:12+00:00;0,1;0,1;,;,;,;,b'Ministro de Cultura presidi\xc3\xb3 la presentaci\xc3\xb3n del Fiavl 2017 http://bit.ly/2jvgTpD';
;;;;;;;;;;;
9,31E+17;,https://twitter.com/sole9791/status/931240169637859331;,sole9791;,None;,2017-11-16 19:18:52+00:00;0,4;0;,;,#Loja #FIAVL;,;,b'En las calles de #Loja j\xc3\xb3venes plasman su talento a pocas horas de la inauguraci\xc3\xb3n oficial del #FIAVL';
;;;;;;;;;;;
9,31E+17;,https://twitter.com/mabelencarrion/status/931235056613511168;,mabelencarrion;,None;,2017-11-16 18:58:33+00:00;0;0,1;,;,#Fiavl;,;,b'Y bueno empez\xc3\xb3 el #Fiavl';
;;;;;;;;;;;
9,31E+17;,https://twitter.com/mf_feijoo93/status/931210133794902016;,mf_feijoo93;,LeoSdls;,2017-11-16 17:19:31+00:00;0;0;,;,;,;",""b'No no el dec\xc3\xada q no se va a lograr atraer gente haciendo un telef\xc3\xa9rico o un zoo, q hab\xc3\xada q buscar otra salida y boom ya tenemos FIAVL'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/Rubn_Bustamante/status/931189572851195904;,Rubn_Bustamante;,None;,2017-11-16 15:57:49+00:00;0,13;0,13;,;,#ElFestivalViveEnLoja #FIAVL;,;",""b'Estamos listos ! Tenemos potencial gastron\xc3\xb3mico, hotelero y de servicios. #ElFestivalViveEnLoja #FIAVL'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/JuniorRosillo/status/930970345045184516;,JuniorRosillo;,None;,2017-11-16 01:26:41+00:00;0,2;0;,;,#Loja #FIAVL;,;",""b'#Loja | Diferentes expresiones art\xc3\xadsticas se puede observar en la ciudad durante el #FIAVL 2017 Las actividades se realizan en plazas, teatros y calles.'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/Rubn_Bustamante/status/930944702219767808;,Rubn_Bustamante;,None;,2017-11-15 23:44:47+00:00;0,3;0,13;,;,#Loja #ElArteViveEnLoja #FIAVL;,;,b'\xc2\xa1El arte se toma las calles del #Loja! Porque #ElArteViveEnLoja #FIAVL';
;;;;;;;;;;;
9,31E+17;,https://twitter.com/sole9791/status/930882044929945601;,sole9791;,None;,2017-11-15 19:35:49+00:00;0,3;0;,;,#FIAVL #Festivaldeartesvivas;,;",""b'#FIAVL Calle Rocafuerte#Loja Exposici\xc3\xb3n art\xc3\xadstica Alfombra Ef\xc3\xadmera, a un d\xc3\xada de la inauguraci\xc3\xb3n del #Festivaldeartesvivas'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/Rubn_Bustamante/status/930847738161455107;,Rubn_Bustamante;,None;,2017-11-15 17:19:29+00:00;0,4;0,5;,@LaHechiceraFM;,#FIAVL;,;",""b'Estamos en entrevista en radio @LaHechiceraFM, hablamos del Festival de Artes Vivas en Loja. #FIAVL'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/Rubn_Bustamante/status/930822311422373889;,Rubn_Bustamante;,None;,2017-11-15 15:38:27+00:00;0,14;0,16;,@Alekso @Dayahi;,#FIAVL #ElArteViveEnLoja;,;",""b'\xc2\xa1Loja cultural, Loja art\xc3\xadstica! Estamos listos para el #FIAVL, nuestras plazas, calles, artistas. #ElArteViveEnLoja @Alekso @Dayahi'""";
;;;;;;;;;;;
9,31E+17;,https://twitter.com/Rubn_Bustamante/status/930543237403684864;,Rubn_Bustamante;,None;,2017-11-14 21:09:31+00:00;0,26;0,24;,;,#Ecuador #ElArteViveEnLoja #FIAVL;,;",""b'Falta poco para el mejor festival de artes del #Ecuador. Te esperamos del 16 al 26 de noviembre, porque #ElArteViveEnLoja. #FIAVL'""";
;;;;;;;;;;;
9,25E+17;,https://twitter.com/ArmEcTrading/status/924976718686969857;,ArmEcTrading;,None;,2017-10-30 12:30:09+00:00;0;0;,@Cultura_Ec;,#Viceministra #Per #FIAVL;,;,b'#Viceministra Andrea Nina promocion\xc3\xb3 el Festival de Artes Vivas de Loja en #Per\xc3\xba http://newsecuador.ec/one_news.php?id=8716 @Cultura_Ec #FIAVL';
;;;;;;;;;;;
9,25E+17;,https://twitter.com/armenia_ecuador/status/924976685929451520;,armenia_ecuador;,None;,2017-10-30 12:30:01+00:00;0;0;,@Cultura_Ec;,#Viceministra #Per #FIAVL;,;,b'#Viceministra Andrea Nina promocion\xc3\xb3 el Festival de Artes Vivas de Loja en #Per\xc3\xba http://newsecuador.ec/one_news.php?id=8716 @Cultura_Ec #FIAVL';
;;;;;;;;;;;
9,24E+17;,https://twitter.com/gustavo_oso/status/923737544180711424;,gustavo_oso;,None;,2017-10-27 02:26:07+00:00;0;0;,;,#SushiTime;,;,b'AFTER OFFICE FIAVL 2017 #SushiTime https://www.instagram.com/p/BavBAhZnm_0/';
;;;;;;;;;;;
9,24E+17;,https://twitter.com/FestivalDeLoja/status/923548450628784128;,FestivalDeLoja;,None;,2017-10-26 13:54:43+00:00;0;0,2;,@AndreaNinaP @FestivalDeLoja @RPPNoticias;,#FIAVL;,;,b'.@AndreaNinaP destaca la importancia del @festivaldeloja e invita a la ciudadan\xc3\xada peruana a Loja para el #FIAVL en @RPPNoticias.';
;;;;;;;;;;;
9,23E+17;,https://twitter.com/FestivalDeLoja/status/923228904722259968;,FestivalDeLoja;,None;,2017-10-25 16:44:58+00:00;0,8;0,5;,@AndreaNinaP @DiarioElPeruano @FestivalDeLoja;,#FIAVL;,;,b'La Viceministra @AndreaNinaP en entrevista con @DiarioElPeruano sobre el @FestivalDeLoja en el marco de la Gira de Medios del #FIAVL en Per\xc3\xba';
;;;;;;;;;;;
9,23E+17;,https://twitter.com/FestivalDeLoja/status/923201836592566279;,FestivalDeLoja;,None;,2017-10-25 14:57:24+00:00;0,11;0,12;,@AndreaNinaP;,#FIAVL;,;",""b'.@AndreaNinaP: El director de Yuyachkani, Miguel Rubio, dictar\xc3\xa1 el taller \xe2\x80\x9cEntrenamiento del actor creador\xe2\x80\x9d con Teresa Ralli en el #FIAVL'""";
;;;;;;;;;;;
9,23E+17;,https://twitter.com/Cultura_Ec/status/923201339081019392;,Cultura_Ec;,None;,2017-10-25 14:55:26+00:00;0,7;0,5;,@AndreaNinaP;,#CaminoALoja #FIAVL;,;",""b'.@AndreaNinaP se\xc3\xb1ala que con el #CaminoALoja se han recorrido 12 ciudades con importantes obras, talleres y mesas de di\xc3\xa1logo. #FIAVL'""";
;;;;;;;;;;;
9,23E+17;,https://twitter.com/FestivalDeLoja/status/923200188495417344;,FestivalDeLoja;,None;,2017-10-25 14:50:51+00:00;0;0,3;,@AndreaNinaP;,#CaminoALoja #FIAVL;,;",""b'.@AndreaNinaP se\xc3\xb1ala que con el #CaminoALoja se han recorrido 12 ciudades con importantes obras, talleres y mesas de di\xc3\xa1logo. #FIAVL'""";
;;;;;;;;;;;
9,23E+17;,https://twitter.com/FestivalDeLoja/status/923197701721911296;,FestivalDeLoja;,None;,2017-10-25 14:40:58+00:00;0,2;0,2;,@Cultura_Ec @AndreaNinaP;,#FIAVL;,;",""b'La Viceministra de @Cultura_Ec, @AndreaNinaP, da la bienvenida a los medios de comunicaci\xc3\xb3n en Lima y destaca la importancia del #FIAVL.'""";
;;;;;;;;;;;
9,21E+17;,https://twitter.com/FestivalDeLoja/status/921027648930877440;,FestivalDeLoja;,None;,2017-10-19 14:57:58+00:00;0,8;0,7;,@AndreaNinaP @CanalTreceCO;,#Ra #FIAVL #DirectoCultura;,;,b'El Ministro #Ra\xc3\xbalP\xc3\xa9rezTorres y la Viceministra @AndreaNinaP conversan sobre el #FIAVL con Diego Rodr\xc3\xadguez en #DirectoCultura @CanalTreceCO';
;;;;;;;;;;;
9,21E+17;,https://twitter.com/FestivalDeLoja/status/921000713991393280;,FestivalDeLoja;,None;,2017-10-19 13:10:56+00:00;0,14;0,9;,@CanalCapital @Cultura_Ec;,#FIAVL #Ra;,;,b'Mira la entrevista sobre el #FIAVL al Ministro #Ra\xc3\xbalP\xc3\xa9rezTorres en @CanalCapital en http://www.canalcapital.gov.co @Cultura_Ec';
;;;;;;;;;;;
9,21E+17;,https://twitter.com/Cultura_Ec/status/920651019222208513;,Cultura_Ec;,None;,2017-10-18 14:01:22+00:00;0,5;0,1;,@AndreaNinaP;,#FIAVL #ElArteViveEnLoja;,;",""b'.@AndreaNinaP: """"queremos potenciar el #FIAVL, este a\xc3\xb1o esperamos que los asistentes tengan un mayor intercambio cultural"""". #ElArteViveEnLoja'""";
;;;;;;;;;;;
9,21E+17;,https://twitter.com/FestivalDeLoja/status/920649725409480704;,FestivalDeLoja;,None;,2017-10-18 13:56:14+00:00;0,7;0,6;,@AndreaNinaP;,#FIAVL #ElArteViveEnLoja;,;,b'.@AndreaNinaP: queremos potencializar el #FIAVL y este a\xc3\xb1o esperamos que los asistentes tengan un intercambio cultural. #ElArteViveEnLoja';
;;;;;;;;;;;
9,20E+17;,https://twitter.com/GoberLoja/status/920437781394067457;,GoberLoja;,None;,2017-10-17 23:54:02+00:00;0,55;0,28;,@eleduja;,#FIAVL;,;",""b'\xe2\x80\x9cHemos generado condiciones para recibir a los visitantes en el marco del respeto,seguridad y cultura"""" @eleduja. Socializaci\xc3\xb3n agenda #FIAVL'""";
;;;;;;;;;;;
9,20E+17;,https://twitter.com/FestivalDeLoja/status/919631053203046400;,FestivalDeLoja;,None;,2017-10-15 18:28:23+00:00;0,8;0,9;,;,#MeVoyALoja #FIAVL;,;",""b'Estamos hoy en El Recreo en Quito, t\xc3\xb3mate fotos con nuestros personajes y s\xc3\xbabelos con el ht #MeVoyALoja y participa por entradas al #FIAVL'""";
;;;;;;;;;;;
9,19E+17;,https://twitter.com/UNSIONTV/status/918501216593817601;,UNSIONTV;,None;,2017-10-12 15:38:49+00:00;0,2;0,5;,@cultura_e @PumapungoMCYP;,#PrimeraHora #CaminoALoja #FIAVL;,;",""b'En #PrimeraHora Tania Land\xc3\xadvar, CZ6 @Cultura_E, invit\xc3\xb3 a ver la obra Nacer en el @PumapungoMCYP, como inicio del #CaminoALoja para el #FIAVL'""";
;;;;;;;;;;;
9,18E+17;,https://twitter.com/MinturZonal6/status/918474680306163717;,MinturZonal6;,None;,2017-10-12 13:53:22+00:00;0,4;0,4;,@PumapungoMCYP;,#CaminoALoja #Cuenca #FIAVL;,;,b'Este jueves a las 19H00 inicia el #CaminoALoja en @PumapungoMCYP de #Cuenca con la obra Nacer. Detalles del #FIAVL\xe2\x9e\x9ehttp://goo.gl/3YkUWt';
;;;;;;;;;;;
9,18E+17;,https://twitter.com/FestivalDeLoja/status/918473988606750722;,FestivalDeLoja;,None;,2017-10-12 13:50:37+00:00;0,3;0,2;,@AndreaNinaP;,#FIAVL #CaminoALoja;,;,b'.@AndreaNinaP: se inscribieron 287 grupos de los cuales 16 fueron seleccionados para el #FIAVL y 12 para el #CaminoALoja.';
;;;;;;;;;;;
9,18E+17;,https://twitter.com/Cultura_Ec/status/918118198410608641;,Cultura_Ec;,None;,2017-10-11 14:16:50+00:00;0,17;0,19;,@AndreaNinaP @TurismoEc;,#Ra #FIAVL;,;",""b'Ministro #Ra\xc3\xbalP\xc3\xa9rezTorres, Viceministra @AndreaNinaP, Viceministro de @TurismoEc y @camila_rojs participan en socializaci\xc3\xb3n del #FIAVL'""";
;;;;;;;;;;;
9,18E+17;,https://twitter.com/MinturZonal6/status/917831908154904576;,MinturZonal6;,None;,2017-10-10 19:19:14+00:00;0,1;0,8;,@PumapungoMCYP;,#CaminoALoja #Cuenca #FIAVL;,;,b'Este jueves 12/Oct/19H00 inicia el #CaminoALoja en @PumapungoMCYP de #Cuenca con la obra Nacer. Detalles #FIAVL\xe2\x9e\x9ehttp://goo.gl/3YkUWt';
;;;;;;;;;;;
9,18E+17;,https://twitter.com/ArmEcTrading/status/917721107024793600;,ArmEcTrading;,None;,2017-10-10 11:58:57+00:00;0;0;,@Cultura_Ec;,#Festival #FIAVL #VivaGuayaquil;,;,b'M\xc3\xa1s de 300 artistas participar\xc3\xa1n en el #Festival de Artes Vivas de Loja 2017 http://newsecuador.ec/one_news.php?id=8555 @Cultura_Ec #FIAVL #VivaGuayaquil';
;;;;;;;;;;;
9,18E+17;,https://twitter.com/armenia_ecuador/status/917721068168712192;,armenia_ecuador;,None;,2017-10-10 11:58:47+00:00;0,1;0,1;,@Cultura_Ec;,#Festival #FIAVL #VivaGuayaquil;,;,b'M\xc3\xa1s de 300 artistas participar\xc3\xa1n en el #Festival de Artes Vivas de Loja 2017 http://newsecuador.ec/one_news.php?id=8555 @Cultura_Ec #FIAVL #VivaGuayaquil';
;;;;;;;;;;;
9,17E+17;,https://twitter.com/SalaDePrensaEc/status/917168096116465664;,SalaDePrensaEc;,None;,2017-10-08 23:21:28+00:00;0;0;,;,#Cultura;,;",""b'Fiavl, en la recta final #Cultura http://ow.ly/Hrve30fJksO'""";
;;;;;;;;;;;
9,17E+17;,https://twitter.com/lahoraecuador/status/917167754146471937;,lahoraecuador;,None;,2017-10-08 23:20:07+00:00;0,1;0,3;,;,#Cultura;,;",""b'Fiavl, en la recta final #Cultura http://ow.ly/Hrve30fJksO'""";
;;;;;;;;;;;
9,16E+17;,https://twitter.com/Cultura_Ec/status/915604896719785984;,Cultura_Ec;,None;,2017-10-04 15:49:53+00:00;0,5;0,3;,@AndreaNinaP @MinturZonal7;,#FIAVL;,;",""b'.@AndreaNinaP, """"Vamos a trabajar en taller de capacitaci\xc3\xb3n para el sector tur\xc3\xadstico, movilidad y servicios con @MinturZonal7"""" #FIAVL 2017'""";
;;;;;;;;;;;
9,16E+17;,https://twitter.com/Cultura_Zonal7/status/915599905988792322;,Cultura_Zonal7;,None;,2017-10-04 15:30:03+00:00;0,3;0,6;,;,;,;",""b'de 100 escenarios no convencionales Plaza de la Cultura. El Valle, calles centrales, Senderos Urbanos y Rurales que formaran parte del FIAVL'""";
;;;;;;;;;;;
9,16E+17;,https://twitter.com/Cultura_Ec/status/915597560013885441;,Cultura_Ec;,None;,2017-10-04 15:20:43+00:00;0,26;0,9;,;,#FIAVL #ElArteViveEnLoja;,;",""b'Obras de: Espa\xc3\xb1a, B\xc3\xa9lgica, Dinamarca, Cuba, Argentina, Brasil, M\xc3\xa9xico, Francia, Colombia, participar\xc3\xa1n en el #FIAVL 2017. #ElArteViveEnLoja'""";
;;;;;;;;;;;
9,16E+17;,https://twitter.com/Cultura_Ec/status/915593938462965761;,Cultura_Ec;,None;,2017-10-04 15:06:20+00:00;0,5;0,2;,@AndreaNinaP;,#FIAVL #ElArteViveEnLoja;,;",""b'""""Hemos trabajado para que la mayor parte de contrataciones sea con gente Lojana en ejecuci\xc3\xb3n del #FIAVL"""". @AndreaNinaP, #ElArteViveEnLoja'""";
;;;;;;;;;;;
9,16E+17;,https://twitter.com/Cultura_Ec/status/915593169345105922;,Cultura_Ec;,None;,2017-10-04 15:03:17+00:00;0,2;0,1;,@AndreaNinaP;,#FIAVL #ElArteViveEnLoja;,;",""b'""""Este a\xc3\xb1o en el #FIAVL se realizar\xc3\xa1 tambi\xc3\xa9n teatro juvenil con propuestas culturales"""", Viceministra @AndreaNinaP. #ElArteViveEnLoja'""";
;;;;;;;;;;;
9,16E+17;,https://twitter.com/Cultura_Ec/status/915591317819990018;,Cultura_Ec;,None;,2017-10-04 14:55:55+00:00;0,13;0,4;,@AndreaNinaP;,#FIAVL #ElArteViveEnLoja;,;",""b'Viceministra @AndreaNinaP da a conocer detalles del """"Camino a Loja"""" y c\xc3\xb3mo todo el pa\xc3\xads se moviliza en torno al #FIAVL. #ElArteViveEnLoja'""";
;;;;;;;;;;;
9,15E+17;,https://twitter.com/AbordoEc/status/915217105611567105;,AbordoEc;,None;,2017-10-03 14:08:56+00:00;0;0;,@VallejoPato;,;,;",""b'Inicia intervenci\xc3\xb3n de @vallejopato, director art\xc3\xadstico del FIAVL.'""";
;;;;;;;;;;;
9,15E+17;,https://twitter.com/elher23/status/915058229209649153;,elher23;,None;,2017-10-03 03:37:37+00:00;0;0,2;,;,#FIAVL;,;,b'\xc2\xa1Se viene el #FIAVL! Cuenta atr\xc3\xa1s';
;;;;;;;;;;;
9,13E+17;,https://twitter.com/jmga1961/status/913169961199206400;,jmga1961;,None;,2017-09-27 22:34:19+00:00;0;0;,@lahoraecuador;,;,;,b'Confirmados los 28 espect\xc3\xa1culos nacionales para el Fiavl 2017 https://www.lahora.com.ec/noticia/1102102841/confirmados-los-28-espectaculos-nacionales-para-el-fiavl-2017 via @lahoraecuador';
;;;;;;;;;;;
9,13E+17;,https://twitter.com/LMI_Noticias/status/913086089874862080;,LMI_Noticias;,None;,2017-09-27 17:01:02+00:00;0;0;,;,;,;,b'Confirmados los 28 espect\xc3\xa1culos nacionales para el Fiavl 2017 --> http://bit.ly/2y80D42';
;;;;;;;;;;;
9,13E+17;,https://twitter.com/EdithGacela/status/913062892563558400;,EdithGacela;,None;,2017-09-27 15:28:52+00:00;0;0;,@lahoraecuador;,;,;,b'Confirmados los 28 espect\xc3\xa1culos nacionales para el Fiavl 2017 https://www.lahora.com.ec/noticia/1102102841/confirmados-los-28-espectaculos-nacionales-para-el-fiavl-2017 via @lahoraecuador';
;;;;;;;;;;;
9,13E+17;,https://twitter.com/ChaskiDigital/status/912638163151196161;,ChaskiDigital;,None;,2017-09-26 11:21:08+00:00;0;0,1;,;,#FIAVL;,;",""b'""""RT HypherAlice: Jorge Parra dice que con los $6 millones que tiene el #FIAVL se pod\xc3\xadan financiar todos los festi\xe2\x80\xa6 http://www.eltelegrafo.com.ec/noticias/cultura/7/el-fiartes-cumple-20-anos-de-resistencia""""'""";
;;;;;;;;;;;
9,13E+17;,https://twitter.com/HypherAlice/status/912515316705579009;,HypherAlice;,None;,2017-09-26 03:12:59+00:00;0,1;0,2;,;,#FIAVL;,;,b'Jorge Parra dice que con los $6 millones que tiene el #FIAVL se pod\xc3\xadan financiar todos los festivales del pa\xc3\xads.';
;;;;;;;;;;;
9,09E+17;,https://twitter.com/TeatroBenjaminC/status/908751804938244096;,TeatroBenjaminC;,None;,2017-09-15 17:58:08+00:00;0,2;0,3;,@FestivalDeLoja;,#FIAVL;,;,b'Este a\xc3\xb1o el TNBC ser\xc3\xa1 nuevamente la sede del @FestivalDeLoja puesto que nuestro escenario es id\xc3\xb3neo para espect\xc3\xa1culos de gran formato #FIAVL';
;;;;;;;;;;;
9,08E+17;,https://twitter.com/FestivalDeLoja/status/908027556846342144;,FestivalDeLoja;,None;,2017-09-13 18:00:14+00:00;0,248;0,371;,@Cultura_Ec;,#FIAVL #Ecuador;,;,b'Las artes vivas se toman Loja. Del 16 al 26 de noviembre se vivir\xc3\xa1 el #FIAVL en #Ecuador. \xc2\xa1Esta vez no te lo puedes perder! @Cultura_Ec';
;;;;;;;;;;;
9,08E+17;,https://twitter.com/LojaTuristica/status/907997676637184000;,LojaTuristica;,None;,2017-09-13 16:01:30+00:00;0;0;,;,#FIAVL #Ecuador;,;,b'Las artes vivas se toman Loja. Del 16 al 26 de noviembre se vivir\xc3\xa1 el #FIAVL en #Ecuador. \xc2\xa1Esta vez no te lo... http://fb.me/2jcreoYTe';
;;;;;;;;;;;
9,08E+17;,https://twitter.com/MarcoLuisToledo/status/907780157200629761;,MarcoLuisToledo;,GoberLoja;,2017-09-13 01:37:09+00:00;0;0;,@eleduja @Cultura_Ec @Cultura_Zonal7 @MinturZonal7;,#Festivaloja;,;,b'.@eleduja @Cultura_Ec @Cultura_Zonal7 @MinturZonal7 @TeatroNBC Importante apertura y Di\xc3\xa1logo #Festivaloja sera un \xc3\xa9xito';
;;;;;;;;;;;
9,08E+17;,https://twitter.com/0968322698Paul/status/907777019232079872;,0968322698Paul;,GoberLoja;,2017-09-13 01:24:41+00:00;0;0;,;,;,;,b'Ahora si tomando en cuenta a los sectores. Bien hecho';
;;;;;;;;;;;
9,08E+17;,https://twitter.com/Gualel_Tp/status/907775063377801216;,Gualel_Tp;,GoberLoja;,2017-09-13 01:16:55+00:00;0;0;,;,;,;",""b'Un gran logro para nuestra Loja querida, \xc3\xa9xitos se\xc3\xb1or Gobernador...'""";
;;;;;;;;;;;
9,08E+17;,https://twitter.com/GNachis/status/907774426413924352;,GNachis;,GoberLoja;,2017-09-13 01:14:23+00:00;0;0;,;,;,;,b'Felicitaciones se\xc3\xb1or Gobernador por considerar a todos los sectores en este importante evento.';
;;;;;;;;;;;
9,08E+17;,https://twitter.com/patorocklan/status/907774407426363392;,patorocklan;,GoberLoja;,2017-09-13 01:14:19+00:00;0;0;,;,;,;,b'Loja se lo merece. Cuna del arte y la cultura. Felicitaciones.';
;;;;;;;;;;;
9,08E+17;,https://twitter.com/Pecm1978/status/907771827900076033;,Pecm1978;,GoberLoja;,2017-09-13 01:04:04+00:00;0;0;,;,;,;,b'Muy importante los acuerdos donde se garantice la estabilidad del festival de artes en nuestra ciudad de Loja.Felicitaciones Sr. Gobernador';
;;;;;;;;;;;
9,08E+17;,https://twitter.com/maribelban2/status/907767186047078401;,maribelban2;,GoberLoja;,2017-09-13 00:45:37+00:00;0;0;,;,;,;",""b'Di\xc3\xa1logo, la mejor herramienta para fortalecer este festival y as\xc3\xad promocionarlo provincial e internacional. Felicitaciones Sr. Gobernador'""";
;;;;;;;;;;;
9,08E+17;,https://twitter.com/Bettycuenca1/status/907766247433129984;,Bettycuenca1;,GoberLoja;,2017-09-13 00:41:53+00:00;0;0;,;,;,;",""b'Felicitar a nuestro Gobernador su apoyo, trabajo de coordinacion para que este evento sea todo un exito.'""";
;;;;;;;;;;;
9,08E+17;,https://twitter.com/JoseAlv37335291/status/907763615645782016;,JoseAlv37335291;,GoberLoja;,2017-09-13 00:31:26+00:00;0;0;,;,#ElArteViveEnLoja;,;,b'Todos unidos y preparados para fortalecer el #ElArteViveEnLoja';
;;;;;;;;;;;
